"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x47959330","x1215325790163865600",2020-01-09 17:33:42,"convergingworld","Congratulations #GreatBritain <U+0001F1EC><U+0001F1E7> Finally after years of dithering and delay, we have some decisive progress on #Brexit https://t.co/Gu3cuym9da","Twitter for iPhone",118,NA,NA,NA,TRUE,FALSE,1,0,NA,NA,"GreatBritain Brexit",NA,"twitter.com/HouseofCommons…","https://t.co/Gu3cuym9da","https://twitter.com/HouseofCommons/status/1215324991119601664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1215324991119601664","The #WithdrawalAgreementBill (or Brexit Bill) has passed all of its Commons stages. It will now proceed to the Lords.

Read our impartial coverage of what happened in the debate today: https://t.co/2YM5iuntUB",2020-01-09 17:30:32,"Twitter for Advertisers",570,276,"x950249762","HouseofCommons","UK House of Commons",332984,660,18394,"Westminster, London, UK","The House of Commons checks and challenges the Government’s work, makes laws and debates topical issues. Find out what’s happening and how you can take part.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/195484adc9f2f943.json","Wroughton","Wroughton, England","city","United Kingdom","GB","NA NA","NA NA","-1.8146077 -1.764364 -1.764364 -1.8146077 51.4955995 51.4955995 51.538418 51.538418","https://twitter.com/convergingworld/status/1215325790163865600","Pradeep Bhardwaj","U.K.","A global citizen, from the world of technology, mainly mobile wireless industry but with a view and interest on a wide variety of topics.",NA,FALSE,274,190,2,1075,1677,2009-06-17 13:28:27,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/47959330/1397001606","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/905025288484126724/3_qSVDGp_normal.jpg"
"x163916477","x1214696516130103296",2020-01-07 23:53:12,"roropuds","The next 20 years will bbe dominated by brexit and a war with Iran. Thanks Boomers.  https://t.co/5sdhK24Jac","Twitter for Android",108,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,"news.sky.com/story/iran-lau…","https://t.co/5sdhK24Jac","http://news.sky.com/story/iran-launches-revenge-rocket-attacks-at-us-troops-in-iraq-11903432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/7de31e05e99a00f8.json","Bournemouth","Bournemouth, England","city","United Kingdom","GB","NA NA","NA NA","-1.93759 -1.7676241 -1.7676241 -1.93759 50.7095004 50.7095004 50.775036 50.775036","https://twitter.com/roropuds/status/1214696516130103296","Rory Puddle","Bournemouth","Video Producer. Photographer.","https://t.co/DABTtph8Fh",FALSE,140,317,6,6226,1145,2010-07-07 15:57:32,FALSE,"https://t.co/DABTtph8Fh","http://www.youtube.com/user/rorocirca1989",NA,"https://pbs.twimg.com/profile_banners/163916477/1536267367","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/930496980744368128/L06K9ZfB_normal.jpg"
"x163916477","x1215315424713363458",2020-01-09 16:52:31,"roropuds","The 2012 Olympics was the antithesis of Brexit. #changemymind","Twitter for Android",61,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"changemymind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/7de31e05e99a00f8.json","Bournemouth","Bournemouth, England","city","United Kingdom","GB","NA NA","NA NA","-1.93759 -1.7676241 -1.7676241 -1.93759 50.7095004 50.7095004 50.775036 50.775036","https://twitter.com/roropuds/status/1215315424713363458","Rory Puddle","Bournemouth","Video Producer. Photographer.","https://t.co/DABTtph8Fh",FALSE,140,317,6,6226,1145,2010-07-07 15:57:32,FALSE,"https://t.co/DABTtph8Fh","http://www.youtube.com/user/rorocirca1989",NA,"https://pbs.twimg.com/profile_banners/163916477/1536267367","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/930496980744368128/L06K9ZfB_normal.jpg"
"x582082787","x1215248293690847233",2020-01-09 12:25:46,"EnochRootDreams","@pimlicat @DreamingMks wow these Brexit bracist bastards following Trump and the Repugnicants lead...most of these Mps probably have directorships or shares in the security &amp; detention  facility management companies","Twitter for Android",196,"x1214967526960062464","x19491239","pimlicat",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x19491239 x1125346723180814337","pimlicat DreamingMks","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/7de31e05e99a00f8.json","Bournemouth","Bournemouth, England","city","United Kingdom","GB","NA NA","NA NA","-1.93759 -1.7676241 -1.7676241 -1.93759 50.7095004 50.7095004 50.775036 50.775036","https://twitter.com/EnochRootDreams/status/1215248293690847233","Enoch Root","England, United Kingdom","Am I dreaming?...or am I awake...","https://t.co/SnLR80ANFS",FALSE,347,94,3,6179,4677,2012-05-16 19:08:18,FALSE,"https://t.co/SnLR80ANFS","http://www.dreamsverse.com",NA,"https://pbs.twimg.com/profile_banners/582082787/1555103813","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/949418156359143424/YRWDPeDp_normal.jpg"
"x239318094","x1215010264334163971",2020-01-08 20:39:55,"kuelrama","@BorisJohnson @vonderleyen So you now want to stay in EU?

That was all about working together, nothing new there.

But there will be no free trade without free movement. That's just how the EU works.

#Brexit #Fuxit #JohnsonBrexit","Twitter for Android",204,"x1214974020136980481","x3131144855","BorisJohnson",FALSE,FALSE,0,0,NA,NA,"Brexit Fuxit JohnsonBrexit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x3131144855 x1146329871418843136","BorisJohnson vonderleyen","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/2d49e995d9646d31.json","Locks Heath","Locks Heath, England","city","United Kingdom","GB","NA NA","NA NA","-1.308617 -1.230438 -1.230438 -1.308617 50.8365921 50.8365921 50.8965201 50.8965201","https://twitter.com/kuelrama/status/1215010264334163971","Coal Kuwalha","Beach","The official twitter site for a famous, musician, singer? pilot, explorer, ocean adventurer and Laverda Jota owner vrooom.","https://t.co/w7lJSVn5Gq",FALSE,100,135,2,11430,3050,2011-01-17 10:07:10,FALSE,"https://t.co/w7lJSVn5Gq","http://www.neilyoung.nu",NA,"https://pbs.twimg.com/profile_banners/239318094/1386842771","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/642784512280166400/cJsWrXzQ_normal.jpg"
"x239318094","x1215203793467596800",2020-01-09 09:28:56,"kuelrama","@Geoffrey_Cox
Your leader lied about spending on education in PMQ's. It is not at a record high and has not been since 2009.
Please question him on why he feels the need to lie. We are watching. 

#Johnson #Boris #lies
@Conservatives
#Brexit #Fuxit #Boris https://t.co/kkhK4WzXnF","Twitter for Android",255,NA,"x103879974","Geoffrey_Cox",TRUE,FALSE,0,0,NA,NA,"Johnson Boris lies Brexit Fuxit Boris",NA,"twitter.com/BBCPolitics/st…","https://t.co/kkhK4WzXnF","https://twitter.com/BBCPolitics/status/1214900488254164993",NA,NA,NA,NA,NA,NA,NA,NA,"x103879974 x14281853","Geoffrey_Cox Conservatives","en","x1214900488254164993","At #PMQs, Boris Johnson said: “We are investing more now, record sums in education.” 

But, according to figures from @TheIFS, total school spending per pupil in England is 8% lower than it was in 2010, as #factcheckjoel explained on #politicslive

https://t.co/EORYU6rRdt https://t.co/vuuUlL087F",2020-01-08 13:23:42,"Twitter Media Studio",2942,2197,"x621533","BBCPolitics","BBC Politics",647219,300,92385,"London","The best of the BBC's political coverage. Find us on Facebook too: https://t.co/acObBhqWpq",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/2d49e995d9646d31.json","Locks Heath","Locks Heath, England","city","United Kingdom","GB","NA NA","NA NA","-1.308617 -1.230438 -1.230438 -1.308617 50.8365921 50.8365921 50.8965201 50.8965201","https://twitter.com/kuelrama/status/1215203793467596800","Coal Kuwalha","Beach","The official twitter site for a famous, musician, singer? pilot, explorer, ocean adventurer and Laverda Jota owner vrooom.","https://t.co/w7lJSVn5Gq",FALSE,100,135,2,11430,3050,2011-01-17 10:07:10,FALSE,"https://t.co/w7lJSVn5Gq","http://www.neilyoung.nu",NA,"https://pbs.twimg.com/profile_banners/239318094/1386842771","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/642784512280166400/cJsWrXzQ_normal.jpg"
"x153752259","x1215199830118670337",2020-01-09 09:13:11,"ejwwest","@Paul97761479 @SamCoatesSky Because whenever “Remoaners” say they’re concerned about degradation of environmental, working, safety, food, equality etc standards Leavers keep saying “oh, project fear. We don’t mean those, in fact Brexit enables us to strengthen those”. So which laws do you want rid of?","Twitter for iPad",274,"x1215024065800556544","x153752259","ejwwest",FALSE,FALSE,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1168593354847903744 x22146373","Paul97761479 SamCoatesSky","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6aa8c46838e769fb.json","Eastleigh","Eastleigh, England","city","United Kingdom","GB","NA NA","NA NA","-1.4137315 -1.334973 -1.334973 -1.4137315 50.9429358 50.9429358 51.004389 51.004389","https://twitter.com/ejwwest/status/1215199830118670337","James West","50.9758, -1.4031","Retired project, technical manager and cat herder of 30 years in global IT. Recently led @SEPhysics. Award winning wildlife photographer.","https://t.co/KBWwr54s65",FALSE,2037,585,49,50206,3963,2010-06-09 10:44:52,FALSE,"https://t.co/KBWwr54s65","https://ejwwest.wordpress.com/",NA,"https://pbs.twimg.com/profile_banners/153752259/1573764447","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976068614443929600/hXCXx9DY_normal.jpg"
"x94765968","x1215184640744534016",2020-01-09 08:12:50,"tomvvardle","Scrapping Erasmus would be one of the saddest things to come out of Brexit. The UK is already embarrassingly monolingual compared to European countries &amp; putting obstacles on the year abroad- the cornerstone of a Modern Languages degree- won't help. British exceptionalism is real https://t.co/HnNx1vhc8f","Twitter for Android",284,NA,NA,NA,TRUE,FALSE,56,27,NA,NA,NA,NA,"twitter.com/HouseofCommons…","https://t.co/HnNx1vhc8f","https://twitter.com/HouseofCommons/status/1214996118322532353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1214996118322532353","MPs have voted against New Clause 10 being read a second time, by 344 votes to 254. 

This new clause would have required the Government to seek to negotiate continuing full membership of the EU’s Erasmus+ education and youth programme.",2020-01-08 19:43:42,"Twitter Web App",5343,5068,"x950249762","HouseofCommons","UK House of Commons",332984,660,18394,"Westminster, London, UK","The House of Commons checks and challenges the Government’s work, makes laws and debates topical issues. Find out what’s happening and how you can take part.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/1b676cd4b8a8684a.json","Southampton","Southampton, England","city","United Kingdom","GB","NA NA","NA NA","-1.476463 -1.3164712 -1.3164712 -1.476463 50.883056 50.883056 50.959599 50.959599","https://twitter.com/tomvvardle/status/1215184640744534016","Tom VVardle <U+0001F4E3>","Southampton","<U+2733>PhD on memory activism of Spanish Civil War & Francoist dictatorship during the week<U+0001F50E><U+0001F4D6> @SpainMemoryWars
<U+2733>Disciple of #NFFC & Athletic Club on the weekends <U+0001F534>","https://t.co/pjDifluZwg",FALSE,652,578,7,13920,1209,2009-12-05 10:08:10,FALSE,"https://t.co/pjDifluZwg","https://Twitter.com/SpainMemoryWars",NA,"https://pbs.twimg.com/profile_banners/94765968/1575154703","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1206692810763554816/_IWVgX_J_normal.jpg"
"x331083850","x1215030827400208388",2020-01-08 22:01:38,"beautifulbizz","#shameonthem #LiarJohnson MPs vote to drop child refugee protections from Brexit bill

https://t.co/XaK8ruND3l","Twitter for Android",110,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"shameonthem LiarJohnson",NA,"theguardian.com/world/2020/jan…","https://t.co/XaK8ruND3l","https://www.theguardian.com/world/2020/jan/08/mps-vote-to-drop-child-refugee-protections-from-brexit-bill?CMP=Share_AndroidApp_Tweet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/4a429cbea6ba44ab.json","Chippenham","Chippenham, England","city","United Kingdom","GB","NA NA","NA NA","-2.1524668 -2.090192 -2.090192 -2.1524668 51.443247 51.443247 51.479992 51.479992","https://twitter.com/beautifulbizz/status/1215030827400208388","Beautiful Business DH","UK","Festivals Arts Sustainability Business Design",NA,FALSE,1174,1531,58,11963,3502,2011-07-07 16:35:34,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/331083850/1387728431","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3262618620/f0a3b40ec5d1071468d17f981578f3b2_normal.jpeg"
"x31446214","x1214990644315394049",2020-01-08 19:21:57,"Jodz1984","@FredSim71918367 @BorisJohnson @vonderleyen Funnily enough the country of my birth has decided to revoke its membership and that option likely to be no longer available! Oh and rees mogg has said its going to take 50 years for the economy to recover from brexit! <U+0001F44F><U+0001F44F><U+0001F44F>","Twitter for iPhone",222,"x1214984105395458050","x1168997877575815168","FredSim71918367",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1168997877575815168 x3131144855 x1146329871418843136","FredSim71918367 BorisJohnson vonderleyen","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/1b676cd4b8a8684a.json","Southampton","Southampton, England","city","United Kingdom","GB","NA NA","NA NA","-1.476463 -1.3164712 -1.3164712 -1.476463 50.883056 50.883056 50.959599 50.959599","https://twitter.com/Jodz1984/status/1214990644315394049","Jodz B <U+0001F441><U+200D><U+0001F5E8>","United Kingdom","<U+0001F3B6> <U+0001F44F>",NA,FALSE,184,1245,1,1778,748,2009-04-15 16:24:14,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/31446214/1521342891","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/975208880748814337/gt22smn5_normal.jpg"
"x1164053538596642816","x1214987769405153280",2020-01-08 19:10:32,"GreyWhiskers","After Brexit can we go back to electric plugs with red, black and green wires so that we know what’s what? https://t.co/LHaajRciOO","Twitter for iPhone",106,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,NA,NA,"twitter.com/BorisJohnson/s…","https://t.co/LHaajRciOO","https://twitter.com/BorisJohnson/status/1214974020136980481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1214974020136980481","Today I met with @vonderleyen. When we leave the EU on January 31st, we will negotiate a new free trade agreement with our European partners and continue to work together as friends and sovereign equals to tackle the world’s greatest challenges. https://t.co/ahN6gYqIVn",2020-01-08 18:15:54,"Twitter Web App",6643,1119,"x3131144855","BorisJohnson","Boris Johnson",1455712,448,3147,"United Kingdom","Prime Minister of the United Kingdom and @Conservatives leader. Member of Parliament for Uxbridge and South Ruislip.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/310d8a479fd28b18.json","Tadley","Tadley, England","city","United Kingdom","GB","NA NA","NA NA","-1.186695 -1.11581 -1.11581 -1.186695 51.3400172 51.3400172 51.3615785 51.3615785","https://twitter.com/GreyWhiskers/status/1214987769405153280","General Whiskers","","Prostate Cancer Evangelist, Ancient loony (i.e. historical re-enactor 1640-1815), Wargaming butterfly 1700-1950, “Archers” fan, DumTeeDummer.","https://t.co/a7ko2GYRRR",FALSE,32,53,0,964,900,2019-08-21 05:56:29,FALSE,"https://t.co/a7ko2GYRRR","http://www.generalwhiskers.com",NA,NA,NA,"http://pbs.twimg.com/profile_images/1196458199504822272/n-zriHuE_normal.jpg"
"x136401799","x1214964139711434757",2020-01-08 17:36:38,"Patrick_Ingram","7. Negotiate smooth Brexit https://t.co/DyAzP8HZCY","Twitter for iPhone",26,NA,NA,NA,TRUE,FALSE,3,0,NA,NA,NA,NA,"twitter.com/langcatlocke/s…","https://t.co/DyAzP8HZCY","https://twitter.com/langcatlocke/status/1214897292655910913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1214897292655910913","My top money tips for 2020

1. Save loads of money each month
2. Only ever invest in funds that will perform brilliantly
3. Invent an app that everyone becomes addicted to
4. Win the lottery
6. Believe in fairies

Think that's it. Oh, and stop drinking so many take away coffees.",2020-01-08 13:11:00,"TweetDeck",56,2,"x119738656","langcatlocke","Mark Locke",4285,2977,13612,"Leith & Scottish Borders","Director of communications at financial services specialist consultancy, the lang cat | Youth rugby coach at @melroserugby",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/69036892564a1ca9.json","Holt","Holt, England","city","United Kingdom","GB","NA NA","NA NA","-2.207643 -2.1850196 -2.1850196 -2.207643 51.351744 51.351744 51.3622936 51.3622936","https://twitter.com/Patrick_Ingram/status/1214964139711434757","Patrick Ingram","","All my own tweets etc.",NA,FALSE,294,962,11,1566,802,2010-04-23 21:17:28,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/136401799/1402399020","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1189049381/Pat_Twitter_1__normal.JPG"
"x1267968960","x1214961738845700096",2020-01-08 17:27:06,"crae1563","Love the Brexit countdown clock on Sky News<U+0001F44D>","Twitter for iPhone",44,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6d3561394ffa8f4a.json","Trowbridge","Trowbridge, England","city","United Kingdom","GB","NA NA","NA NA","-2.2353965 -2.1714025 -2.1714025 -2.2353965 51.301601 51.301601 51.347199 51.347199","https://twitter.com/crae1563/status/1214961738845700096","CRAE","Trowbridge, England","Married with two kids, likes drinking, footie, cricket, golf and now a bit of cycling and obviously hates BMW, and last but not least loves Darlington FC.",NA,FALSE,134,161,3,3443,5377,2013-03-14 20:58:23,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1267968960/1363640147","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1080487308766388226/wEmVxct5_normal.jpg"
"x814845300","x1214930279279845376",2020-01-08 15:22:05,"MarkSayers4","@FernandParis726 @Telegraph Specially when the brexit party leader once lost to a man dressed in a dolphin costume. And his party also failed to get into parliament.","Twitter for Android",137,"x1214901420555530240","x900683815584247808","FernandParis726",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x900683815584247808 x16343974","FernandParis726 Telegraph","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6a1b0cb35bcaf140.json","Christchurch","Christchurch, England","city","United Kingdom","GB","NA NA","NA NA","-1.810417 -1.6817148 -1.6817148 -1.810417 50.7239785 50.7239785 50.763847 50.763847","https://twitter.com/MarkSayers4/status/1214930279279845376","Mark Sayers <U+0001F397><U+FE0F><U+0001F3A3><U+0001F41F><U+0001F68D><U+0001F68D> JC4PM","Christchurch Dorset","Bus Driver Bournemouth yellow buses. Unite the union member and affiliated labour member. Voted to stay in the EU & JC4PM",NA,FALSE,979,2405,8,4354,2261,2012-09-10 09:28:37,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/814845300/1558950227","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1216834642856284161/2TcMxGCC_normal.jpg"
